579.62,39.50
580.38,40.51
581.12,41.53
581.85,42.56
582.57,43.59
583.28,44.64
583.97,45.69
584.65,46.76
585.31,47.83
585.96,48.91
586.60,50.00
587.23,51.10
587.84,52.20
588.43,53.31
589.01,54.43
589.58,55.56
590.14,56.69
590.68,57.83
591.20,58.98
591.71,60.13
592.21,61.29
592.69,62.46
593.15,63.63
593.60,64.81
594.04,66.00
594.46,67.18
594.87,68.38
595.26,69.58
595.64,70.78
596.00,71.99
596.34,73.21
596.67,74.42
596.99,75.64
597.29,76.87
597.57,78.10
597.84,79.33
598.09,80.57
598.33,81.81
598.55,83.05
598.76,84.29
598.95,85.54
599.12,86.79
599.28,88.04
599.43,89.30
599.55,90.55
599.66,91.81
599.76,93.07
599.84,94.33
599.90,95.59
599.95,96.85
599.98,98.11
600.00,99.37
600.00,100.63
599.98,101.89
599.95,103.15
599.90,104.41
599.84,105.67
599.76,106.93
599.66,108.19
599.55,109.45
599.43,110.70
599.28,111.96
599.12,113.21
598.95,114.46
598.76,115.71
598.55,116.95
598.33,118.19
598.09,119.43
597.84,120.67
597.57,121.90
597.29,123.13
596.99,124.36
596.67,125.58
596.34,126.79
596.00,128.01
595.64,129.22
595.26,130.42
594.87,131.62
594.46,132.82
594.04,134.00
593.60,135.19
593.15,136.37
592.69,137.54
592.21,138.71
591.71,139.87
591.20,141.02
590.68,142.17
590.14,143.31
589.58,144.44
589.01,145.57
588.43,146.69
587.84,147.80
587.23,148.90
586.60,150.00
585.96,151.09
585.31,152.17
584.65,153.24
583.97,154.31
583.28,155.36
582.57,156.41
581.85,157.44
581.12,158.47
580.38,159.49
579.62,160.50
578.85,161.50
578.07,162.49
577.28,163.47
576.47,164.44
575.65,165.40
574.82,166.35
573.98,167.29
573.12,168.22
572.25,169.13
571.38,170.04
570.49,170.93
569.59,171.82
568.68,172.69
567.75,173.55
566.82,174.40
565.88,175.24
564.92,176.06
563.96,176.87
562.98,177.67
562.00,178.46
561.00,179.24
560.00,180.00
558.98,180.75
557.96,181.49
556.93,182.22
555.88,182.93
554.83,183.63
553.77,184.31
552.71,184.98
551.63,185.64
550.55,186.29
549.45,186.92
548.35,187.53
547.24,188.14
546.13,188.73
545.01,189.30
543.87,189.86
542.74,190.41
541.59,190.94
540.44,191.46
539.29,191.96
538.12,192.45
536.95,192.92
535.78,193.38
534.60,193.82
533.41,194.25
532.22,194.67
531.02,195.07
529.82,195.45
528.61,195.82
527.40,196.17
526.19,196.51
524.97,196.83
523.74,197.14
522.52,197.43
521.28,197.71
520.05,197.97
518.81,198.21
517.57,198.44
516.33,198.66
515.08,198.86
513.83,199.04
512.58,199.21
511.33,199.36
510.08,199.49
508.82,199.61
507.56,199.71
506.30,199.80
505.04,199.87
503.78,199.93
502.52,199.97
501.26,199.99
500.00,200.00
500.00,200.00
499.00,200.00
498.00,200.00
496.99,200.00
495.99,200.00
494.99,200.00
493.99,200.00
492.99,200.00
491.98,200.00
490.98,200.00
489.98,200.00
488.98,200.00
487.98,200.00
486.97,200.00
485.97,200.00
484.97,200.00
483.97,200.00
482.97,200.00
481.96,200.00
480.96,200.00
479.96,200.00
478.96,200.00
477.96,200.00
476.95,200.00
475.95,200.00
474.95,200.00
473.95,200.00
472.95,200.00
471.94,200.00
470.94,200.00
469.94,200.00
468.94,200.00
467.94,200.00
466.93,200.00
465.93,200.00
464.93,200.00
463.93,200.00
462.93,200.00
461.92,200.00
460.92,200.00
459.92,200.00
458.92,200.00
457.92,200.00
456.91,200.00
455.91,200.00
454.91,200.00
453.91,200.00
452.91,200.00
451.90,200.00
450.90,200.00
449.90,200.00
448.90,200.00
447.90,200.00
446.89,200.00
445.89,200.00
444.89,200.00
443.89,200.00
442.89,200.00
441.88,200.00
440.88,200.00
439.88,200.00
438.88,200.00
437.88,200.00
436.87,200.00
435.87,200.00
434.87,200.00
433.87,200.00
432.87,200.00
431.86,200.00
430.86,200.00
429.86,200.00
428.86,200.00
427.86,200.00
426.85,200.00
425.85,200.00
424.85,200.00
423.85,200.00
422.85,200.00
421.84,200.00
420.84,200.00
419.84,200.00
418.84,200.00
417.84,200.00
416.83,200.00
415.83,200.00
414.83,200.00
413.83,200.00
412.83,200.00
411.82,200.00
410.82,200.00
409.82,200.00
408.82,200.00
407.82,200.00
406.81,200.00
405.81,200.00
404.81,200.00
403.81,200.00
402.81,200.00
401.80,200.00
400.80,200.00
399.80,200.00
398.80,200.00
397.80,200.00
396.79,200.00
395.79,200.00
394.79,200.00
393.79,200.00
392.79,200.00
391.78,200.00
390.78,200.00
389.78,200.00
388.78,200.00
387.78,200.00
386.77,200.00
385.77,200.00
384.77,200.00
383.77,200.00
382.77,200.00
381.76,200.00
380.76,200.00
379.76,200.00
378.76,200.00
377.76,200.00
376.75,200.00
375.75,200.00
374.75,200.00
373.75,200.00
372.75,200.00
371.74,200.00
370.74,200.00
369.74,200.00
368.74,200.00
367.74,200.00
366.73,200.00
365.73,200.00
364.73,200.00
363.73,200.00
362.73,200.00
361.72,200.00
360.72,200.00
359.72,200.00
358.72,200.00
357.72,200.00
356.71,200.00
355.71,200.00
354.71,200.00
353.71,200.00
352.71,200.00
351.70,200.00
350.70,200.00
349.70,200.00
348.70,200.00
347.70,200.00
346.69,200.00
345.69,200.00
344.69,200.00
343.69,200.00
342.69,200.00
341.68,200.00
340.68,200.00
339.68,200.00
338.68,200.00
337.68,200.00
336.67,200.00
335.67,200.00
334.67,200.00
333.67,200.00
332.67,200.00
331.66,200.00
330.66,200.00
329.66,200.00
328.66,200.00
327.66,200.00
326.65,200.00
325.65,200.00
324.65,200.00
323.65,200.00
322.65,200.00
321.64,200.00
320.64,200.00
319.64,200.00
318.64,200.00
317.64,200.00
316.63,200.00
315.63,200.00
314.63,200.00
313.63,200.00
312.63,200.00
311.62,200.00
310.62,200.00
309.62,200.00
308.62,200.00
307.62,200.00
306.61,200.00
305.61,200.00
304.61,200.00
303.61,200.00
302.61,200.00
301.60,200.00
300.60,200.00
299.60,200.00
298.60,200.00
297.60,200.00
296.59,200.00
295.59,200.00
294.59,200.00
293.59,200.00
292.59,200.00
291.58,200.00
290.58,200.00
289.58,200.00
288.58,200.00
287.58,200.00
286.57,200.00
285.57,200.00
284.57,200.00
283.57,200.00
282.57,200.00
281.56,200.00
280.56,200.00
279.56,200.00
278.56,200.00
277.56,200.00
276.55,200.00
275.55,200.00
274.55,200.00
273.55,200.00
272.55,200.00
271.54,200.00
270.54,200.00
269.54,200.00
268.54,200.00
267.54,200.00
266.53,200.00
265.53,200.00
264.53,200.00
263.53,200.00
262.53,200.00
261.52,200.00
260.52,200.00
259.52,200.00
258.52,200.00
257.52,200.00
256.51,200.00
255.51,200.00
254.51,200.00
253.51,200.00
252.51,200.00
251.50,200.00
250.50,200.00
249.50,200.00
248.50,200.00
247.49,200.00
246.49,200.00
245.49,200.00
244.49,200.00
243.49,200.00
242.48,200.00
241.48,200.00
240.48,200.00
239.48,200.00
238.48,200.00
237.47,200.00
236.47,200.00
235.47,200.00
234.47,200.00
233.47,200.00
232.46,200.00
231.46,200.00
230.46,200.00
229.46,200.00
228.46,200.00
227.45,200.00
226.45,200.00
225.45,200.00
224.45,200.00
223.45,200.00
222.44,200.00
221.44,200.00
220.44,200.00
219.44,200.00
218.44,200.00
217.43,200.00
216.43,200.00
215.43,200.00
214.43,200.00
213.43,200.00
212.42,200.00
211.42,200.00
210.42,200.00
209.42,200.00
208.42,200.00
207.41,200.00
206.41,200.00
205.41,200.00
204.41,200.00
203.41,200.00
202.40,200.00
201.40,200.00
200.40,200.00
199.40,200.00
198.40,200.00
197.39,200.00
196.39,200.00
195.39,200.00
194.39,200.00
193.39,200.00
192.38,200.00
191.38,200.00
190.38,200.00
189.38,200.00
188.38,200.00
187.37,200.00
186.37,200.00
185.37,200.00
184.37,200.00
183.37,200.00
182.36,200.00
181.36,200.00
180.36,200.00
179.36,200.00
178.36,200.00
177.35,200.00
176.35,200.00
175.35,200.00
174.35,200.00
173.35,200.00
172.34,200.00
171.34,200.00
170.34,200.00
169.34,200.00
168.34,200.00
167.33,200.00
166.33,200.00
165.33,200.00
164.33,200.00
163.33,200.00
162.32,200.00
161.32,200.00
160.32,200.00
159.32,200.00
158.32,200.00
157.31,200.00
156.31,200.00
155.31,200.00
154.31,200.00
153.31,200.00
152.30,200.00
151.30,200.00
150.30,200.00
149.30,200.00
148.30,200.00
147.29,200.00
146.29,200.00
145.29,200.00
144.29,200.00
143.29,200.00
142.28,200.00
141.28,200.00
140.28,200.00
139.28,200.00
138.28,200.00
137.27,200.00
136.27,200.00
135.27,200.00
134.27,200.00
133.27,200.00
132.26,200.00
131.26,200.00
130.26,200.00
129.26,200.00
128.26,200.00
127.25,200.00
126.25,200.00
125.25,200.00
124.25,200.00
123.25,200.00
122.24,200.00
121.24,200.00
120.24,200.00
119.24,200.00
118.24,200.00
117.23,200.00
116.23,200.00
115.23,200.00
114.23,200.00
113.23,200.00
112.22,200.00
111.22,200.00
110.22,200.00
109.22,200.00
108.22,200.00
107.21,200.00
106.21,200.00
105.21,200.00
104.21,200.00
103.21,200.00
102.20,200.00
101.20,200.00
100.20,200.00
99.20,200.00
98.20,200.00
97.19,200.00
96.19,200.00
95.19,200.00
94.19,200.00
93.19,200.00
92.18,200.00
91.18,200.00
90.18,200.00
89.18,200.00
88.18,200.00
87.17,200.00
86.17,200.00
85.17,200.00
84.17,200.00
83.17,200.00
82.16,200.00
81.16,200.00
80.16,200.00
79.16,200.00
78.16,200.00
77.15,200.00
76.15,200.00
75.15,200.00
74.15,200.00
73.15,200.00
72.14,200.00
71.14,200.00
70.14,200.00
69.14,200.00
68.14,200.00
67.13,200.00
66.13,200.00
65.13,200.00
64.13,200.00
63.13,200.00
62.12,200.00
61.12,200.00
60.12,200.00
59.12,200.00
58.12,200.00
57.11,200.00
56.11,200.00
55.11,200.00
54.11,200.00
53.11,200.00
52.10,200.00
51.10,200.00
50.10,200.00
49.10,200.00
48.10,200.00
47.09,200.00
46.09,200.00
45.09,200.00
44.09,200.00
43.09,200.00
42.08,200.00
41.08,200.00
40.08,200.00
39.08,200.00
38.08,200.00
37.07,200.00
36.07,200.00
35.07,200.00
34.07,200.00
33.07,200.00
32.06,200.00
31.06,200.00
30.06,200.00
29.06,200.00
28.06,200.00
27.05,200.00
26.05,200.00
25.05,200.00
24.05,200.00
23.05,200.00
22.04,200.00
21.04,200.00
20.04,200.00
19.04,200.00
18.04,200.00
17.03,200.00
16.03,200.00
15.03,200.00
14.03,200.00
13.03,200.00
12.02,200.00
11.02,200.00
10.02,200.00
9.02,200.00
8.02,200.00
7.01,200.00
6.01,200.00
5.01,200.00
4.01,200.00
3.01,200.00
2.00,200.00
1.00,200.00
0.00,200.00
0.00,200.00
-1.26,199.99
-2.52,199.97
-3.78,199.93
-5.04,199.87
-6.30,199.80
-7.56,199.71
-8.82,199.61
-10.08,199.49
-11.33,199.36
-12.58,199.21
-13.83,199.04
-15.08,198.86
-16.33,198.66
-17.57,198.44
-18.81,198.21
-20.05,197.97
-21.28,197.71
-22.52,197.43
-23.74,197.14
-24.97,196.83
-26.19,196.51
-27.40,196.17
-28.61,195.82
-29.82,195.45
-31.02,195.07
-32.22,194.67
-33.41,194.25
-34.60,193.82
-35.78,193.38
-36.95,192.92
-38.12,192.45
-39.29,191.96
-40.44,191.46
-41.59,190.94
-42.74,190.41
-43.87,189.86
-45.01,189.30
-46.13,188.73
-47.24,188.14
-48.35,187.53
-49.45,186.92
-50.55,186.29
-51.63,185.64
-52.71,184.98
-53.77,184.31
-54.83,183.63
-55.88,182.93
-56.93,182.22
-57.96,181.49
-58.98,180.75
-60.00,180.00
-61.00,179.24
-62.00,178.46
-62.98,177.67
-63.96,176.87
-64.92,176.06
-65.88,175.24
-66.82,174.40
-67.75,173.55
-68.68,172.69
-69.59,171.82
-70.49,170.93
-71.38,170.04
-72.25,169.13
-73.12,168.22
-73.98,167.29
-74.82,166.35
-75.65,165.40
-76.47,164.44
-77.28,163.47
-78.07,162.49
-78.85,161.50
-79.62,160.50
-80.38,159.49
-81.12,158.47
-81.85,157.44
-82.57,156.41
-83.28,155.36
-83.97,154.31
-84.65,153.24
-85.31,152.17
-85.96,151.09
-86.60,150.00
-87.23,148.90
-87.84,147.80
-88.43,146.69
-89.01,145.57
-89.58,144.44
-90.14,143.31
-90.68,142.17
-91.20,141.02
-91.71,139.87
-92.21,138.71
-92.69,137.54
-93.15,136.37
-93.60,135.19
-94.04,134.00
-94.46,132.82
-94.87,131.62
-95.26,130.42
-95.64,129.22
-96.00,128.01
-96.34,126.79
-96.67,125.58
-96.99,124.36
-97.29,123.13
-97.57,121.90
-97.84,120.67
-98.09,119.43
-98.33,118.19
-98.55,116.95
-98.76,115.71
-98.95,114.46
-99.12,113.21
-99.28,111.96
-99.43,110.70
-99.55,109.45
-99.66,108.19
-99.76,106.93
-99.84,105.67
-99.90,104.41
-99.95,103.15
-99.98,101.89
-100.00,100.63
-100.00,99.37
-99.98,98.11
-99.95,96.85
-99.90,95.59
-99.84,94.33
-99.76,93.07
-99.66,91.81
-99.55,90.55
-99.43,89.30
-99.28,88.04
-99.12,86.79
-98.95,85.54
-98.76,84.29
-98.55,83.05
-98.33,81.81
-98.09,80.57
-97.84,79.33
-97.57,78.10
-97.29,76.87
-96.99,75.64
-96.67,74.42
-96.34,73.21
-96.00,71.99
-95.64,70.78
-95.26,69.58
-94.87,68.38
-94.46,67.18
-94.04,66.00
-93.60,64.81
-93.15,63.63
-92.69,62.46
-92.21,61.29
-91.71,60.13
-91.20,58.98
-90.68,57.83
-90.14,56.69
-89.58,55.56
-89.01,54.43
-88.43,53.31
-87.84,52.20
-87.23,51.10
-86.60,50.00
-85.96,48.91
-85.31,47.83
-84.65,46.76
-83.97,45.69
-83.28,44.64
-82.57,43.59
-81.85,42.56
-81.12,41.53
-80.38,40.51
-79.62,39.50
-78.85,38.50
-78.07,37.51
-77.28,36.53
-76.47,35.56
-75.65,34.60
-74.82,33.65
-73.98,32.71
-73.12,31.78
-72.25,30.87
-71.38,29.96
-70.49,29.07
-69.59,28.18
-68.68,27.31
-67.75,26.45
-66.82,25.60
-65.88,24.76
-64.92,23.94
-63.96,23.13
-62.98,22.33
-62.00,21.54
-61.00,20.76
-60.00,20.00
-58.98,19.25
-57.96,18.51
-56.93,17.78
-55.88,17.07
-54.83,16.37
-53.77,15.69
-52.71,15.02
-51.63,14.36
-50.55,13.71
-49.45,13.08
-48.35,12.47
-47.24,11.86
-46.13,11.27
-45.01,10.70
-43.87,10.14
-42.74,9.59
-41.59,9.06
-40.44,8.54
-39.29,8.04
-38.12,7.55
-36.95,7.08
-35.78,6.62
-34.60,6.18
-33.41,5.75
-32.22,5.33
-31.02,4.93
-29.82,4.55
-28.61,4.18
-27.40,3.83
-26.19,3.49
-24.97,3.17
-23.74,2.86
-22.52,2.57
-21.28,2.29
-20.05,2.03
-18.81,1.79
-17.57,1.56
-16.33,1.34
-15.08,1.14
-13.83,0.96
-12.58,0.79
-11.33,0.64
-10.08,0.51
-8.82,0.39
-7.56,0.29
-6.30,0.20
-5.04,0.13
-3.78,0.07
-2.52,0.03
-1.26,0.01
-0.00,0.00
